Order ID,Order Date,Ship Date,EmailID,Geography,Category,Product Name,Sales,Quantity,Profit,Shipping Days,Profit Margin,Month,year
CA-2011-141355,25-09-2011,30-09-2011,BarryFranz@gmail.com,"United States,Aurora,Colorado",Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58,2.00,2.37,5,16.25,9,2011
CA-2013-165330,12-12-2013,12-12-2013,WilliamBrown@gmail.com,"United States,Anaheim,California",Binders,Ibico Laser Imprintable Binding System Covers,209.60,5.00,68.12,0,32.5,12,2013
CA-2012-132633,03-02-2012,05-02-2012,KenHeidel@gmail.com,"United States,Pleasant Grove,Utah",Binders,Wilson Jones Standard D-Ring Binders,12.14,3.00,4.10,2,33.75,2,2012
CA-2013-157742,30-12-2013,01-01-2014,KenLonsdale@gmail.com,"United States,Springfield,Oregon",Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.79,3.00,10.42,2,37.5,12,2013
CA-2014-127712,01-09-2014,06-09-2014,MichaelGranlund@gmail.com,"United States,Salem,Oregon",Supplies,Acme Kleen Earth Office Shears,6.21,2.00,0.70,5,11.25,9,2014
CA-2011-106726,06-12-2011,08-12-2011,RolandSchwarz@gmail.com,"United States,Los Angeles,California",Storage,Standard Rollaway File with Lock,1261.33,7.00,327.95,2,26,12,2011
CA-2013-147473,31-05-2013,04-06-2013,NancyLomonaco@gmail.com,"United States,Los Angeles,California",Paper,Xerox 228,38.88,6.00,18.66,4,48,5,2013
CA-2011-141901,09-08-2011,14-08-2011,GeneMcClure@gmail.com,"United States,Fresno,California",Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1.00,2.69,5,45,8,2011
CA-2013-167416,13-05-2013,18-05-2013,JillMatthias@gmail.com,"United States,Seattle,Washington",Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.90,5.00,26.90,5,49,5,2013
CA-2014-118724,22-07-2014,26-07-2014,AnthonyRawles@gmail.com,"United States,Concord,California",Art,Nontoxic Chalk,3.52,2.00,1.69,4,48,7,2014
US-2014-143175,04-08-2014,07-08-2014,GeorgeAshbrook@gmail.com,"United States,Los Angeles,California",Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3.00,23.97,3,24,8,2014
CA-2012-105844,25-10-2012,27-10-2012,JenniferFerguson@gmail.com,"United States,Sparks,Nevada",Art,Newell 319,79.36,4.00,23.81,2,30,10,2012
CA-2014-118864,16-06-2014,20-06-2014,KristenHastings@gmail.com,"United States,Los Angeles,California",Phones,Panasonic KX T7736-B Digital phone,119.96,1.00,7.50,4,6.25,6,2014
CA-2011-159625,23-11-2011,28-11-2011,SallyMatthias@gmail.com,"United States,Scottsdale,Arizona",Envelopes,Staples,23.47,3.00,8.80,5,37.5,11,2011
CA-2014-147410,05-09-2014,09-09-2014,EvaJacobs@gmail.com,"United States,Santa Ana,California",Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.10,2.00,105.28,4,25,9,2014
US-2013-102239,06-05-2013,07-05-2013,LindsayWilliams@gmail.com,"United States,Henderson,Nevada",Tables,Global Adaptabilities Conference Tables,1685.88,6.00,320.32,1,19,5,2013
CA-2011-143168,18-10-2011,23-10-2011,IvanGibson@gmail.com,"United States,Seattle,Washington",Paper,Xerox 1925,61.96,2.00,27.88,5,45,10,2011
CA-2014-118122,18-11-2014,25-11-2014,GregGuthrie@gmail.com,"United States,Seattle,Washington",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90,2.00,4.52,7,32.5,11,2014
CA-2014-166926,02-12-2014,09-12-2014,SeanO'Donnell@gmail.com,"United States,Seattle,Washington",Paper,Xerox 1947,41.86,7.00,18.84,7,45,12,2014
CA-2014-142909,23-12-2014,26-12-2014,AlexGrayson@gmail.com,"United States,Mesa,Arizona",Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2.00,-135.09,3,-74,12,2014
CA-2013-131380,29-03-2013,01-04-2013,ChrisCortes@gmail.com,"United States,Los Angeles,California",Storage,Rogers Deluxe File Chest,87.92,4.00,0.88,3,1,3,2013
CA-2011-117464,22-07-2011,24-07-2011,NaresjPatel@gmail.com,"United States,San Francisco,California",Art,Newell 32,11.52,4.00,3.23,2,28,7,2011
CA-2014-125381,26-04-2014,28-04-2014,SperosGoranitis@gmail.com,"United States,San Francisco,California",Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.00,22.67,2,21,4,2014
CA-2014-150609,01-05-2014,05-05-2014,NickZandusky@gmail.com,"United States,Los Angeles,California",Binders,Fellowes Black Plastic Comb Bindings,23.24,5.00,7.55,4,32.5,5,2014
CA-2013-164399,13-11-2013,16-11-2013,DiannaWilson@gmail.com,"United States,San Diego,California",Phones,Panasonic KX TS3282W Corded phone,203.98,3.00,25.50,3,12.5,11,2013
CA-2013-147683,14-11-2013,18-11-2013,PhilisseOvercash@gmail.com,"United States,Seattle,Washington",Furnishings,DAX Solid Wood Frames,19.54,2.00,7.23,4,37,11,2013
CA-2011-116785,26-04-2011,30-04-2011,MarcHarrigan@gmail.com,"United States,Los Angeles,California",Art,Newell 347,21.40,5.00,6.21,4,29,4,2011
CA-2014-137414,03-10-2014,07-10-2014,ChadMcGuire@gmail.com,"United States,San Francisco,California",Furnishings,Dax Clear Box Frame,17.46,2.00,5.94,4,34,10,2014
CA-2013-143476,12-09-2013,14-09-2013,LindaCazamias@gmail.com,"United States,Phoenix,Arizona",Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2.00,0.91,2,31.25,9,2013
US-2013-119046,03-06-2013,07-06-2013,EdwardHooks@gmail.com,"United States,Seattle,Washington",Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3.00,13.88,4,46,6,2013
CA-2014-154949,16-10-2014,20-10-2014,MarcCrier@gmail.com,"United States,Camarillo,California",Labels,Avery 478,14.73,3.00,7.22,4,49,10,2014
CA-2012-150770,03-05-2012,06-05-2012,LenaCacioppo@gmail.com,"United States,San Francisco,California",Art,Newell 317,8.82,3.00,2.56,3,29,5,2012
CA-2013-109953,15-07-2013,19-07-2013,RaymondBuch@gmail.com,"United States,San Francisco,California",Phones,Panasonic Kx-TS550,110.38,3.00,12.42,4,11.25,7,2013
CA-2011-157546,20-07-2011,22-07-2011,RogerDemir@gmail.com,"United States,San Francisco,California",Binders,Clear Mylar Reinforcing Strips,89.71,6.00,30.28,2,33.75,7,2011
CA-2011-138737,07-12-2011,10-12-2011,FrankPreis@gmail.com,"United States,Los Angeles,California",Art,Newell 32,8.64,3.00,2.42,3,28,12,2011
CA-2013-101651,25-12-2013,31-12-2013,SeanChristensen@gmail.com,"United States,San Jose,California",Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7.00,18.46,6,42,12,2013
CA-2014-136651,24-04-2014,26-04-2014,JayFein@gmail.com,"United States,Pasadena,California",Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7.00,26.54,2,40,4,2014
US-2014-151127,23-05-2014,26-05-2014,RobLucas@gmail.com,"United States,Los Angeles,California",Art,SANFORD Major Accent Highlighters,49.56,7.00,18.83,3,38,5,2014
CA-2014-145807,10-02-2014,14-02-2014,SarahBern@gmail.com,"United States,Los Angeles,California",Storage,Sensible Storage WireTech Storage Systems,354.90,5.00,17.75,4,5,2,2014
CA-2012-158491,04-06-2012,09-06-2012,BeckyPak@gmail.com,"United States,Los Angeles,California",Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2.00,35.99,5,30,6,2012
CA-2014-137001,11-06-2014,14-06-2014,GeorgeZrebassa@gmail.com,"United States,Thousand Oaks,California",Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.70,7.00,4.12,3,28,6,2014
CA-2013-123337,17-09-2013,23-09-2013,KeithDawkins@gmail.com,"United States,San Jose,California",Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2.00,-12.88,6,-4.705882353,9,2013
CA-2012-144519,13-11-2012,17-11-2012,ArthurWiediger@gmail.com,"United States,Helena,Montana",Phones,Panasonic KX TS3282W Corded phone,339.96,5.00,42.50,4,12.5,11,2012
CA-2013-157217,20-07-2013,22-07-2013,TracyCollins@gmail.com,"United States,San Francisco,California",Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.98,2.00,4.50,2,12.5,7,2013
CA-2013-108224,15-05-2013,15-05-2013,TiffanyHouse@gmail.com,"United States,Yuma,Arizona",Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.53,7.00,48.70,0,26.25,5,2013
CA-2014-159282,17-10-2014,22-10-2014,GaryHansen@gmail.com,"United States,Yuma,Arizona",Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5.00,-479.99,5,-80,10,2014
CA-2014-151183,15-10-2014,20-10-2014,BerenikeKampe@gmail.com,"United States,San Francisco,California",Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4.00,15.30,5,33,10,2014
CA-2013-153661,30-01-2013,31-01-2013,StevenCartwright@gmail.com,"United States,San Francisco,California",Storage,"File Shuttle II and Handi-File, Black",305.01,9.00,76.25,1,25,1,2013
CA-2013-113656,23-01-2013,29-01-2013,ChristyBrittain@gmail.com,"United States,Los Angeles,California",Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7.00,21.60,6,36,1,2013
CA-2012-148964,26-05-2012,31-05-2012,RubenDartt@gmail.com,"United States,Bellevue,Washington",Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1.00,7.89,5,39,5,2012
CA-2013-144092,06-11-2013,08-11-2013,LoganHaushalter@gmail.com,"United States,San Jose,California",Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.00,4.00,12.96,2,18,11,2013
CA-2014-158120,18-11-2014,22-11-2014,KatharineHarms@gmail.com,"United States,Hillsboro,Oregon",Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3.00,6.62,4,33.75,11,2014
US-2014-128447,11-11-2014,18-11-2014,MichaelChen@gmail.com,"United States,Pasco,Washington",Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.80,5.00,112.22,7,28,11,2014
US-2011-131275,18-03-2011,24-03-2011,SampleCompanyA@gmail.com,"United States,Burbank,California",Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.00,2.00,14.43,6,13,3,2011
CA-2014-165155,22-09-2014,24-09-2014,BrendanMurry@gmail.com,"United States,Los Angeles,California",Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1.00,3.88,2,25,9,2014
CA-2014-141138,11-11-2014,17-11-2014,GaryHwang@gmail.com,"United States,Modesto,California",Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7.00,43.60,6,39,11,2014
CA-2014-154102,07-02-2014,14-02-2014,SkyeNorling@gmail.com,"United States,San Francisco,California",Paper,Xerox 1947,29.90,5.00,13.46,7,45,2,2014
CA-2013-114748,10-10-2013,15-10-2013,MariaZettner@gmail.com,"United States,Phoenix,Arizona",Art,Newell 310,1.41,1.00,0.16,5,11.25,10,2013
CA-2013-163594,13-04-2013,15-04-2013,JasonFortune-@gmail.com,"United States,Los Angeles,California",Paper,Xerox 206,19.44,3.00,9.33,2,48,4,2013
US-2014-123862,08-01-2014,10-01-2014,JamieFrazer@gmail.com,"United States,Long Beach,California",Storage,Eldon Fold 'N Roll Cart System,153.78,11.00,44.60,2,29,1,2014
CA-2014-100580,14-08-2014,21-08-2014,MichaelKennedy@gmail.com,"United States,San Diego,California",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3.00,11.71,7,32.5,8,2014
CA-2011-132787,19-09-2011,23-09-2011,MikeCaudle@gmail.com,"United States,Seattle,Washington",Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.00,24.98,4,27,9,2011
CA-2014-147844,03-05-2014,07-05-2014,DorothyDickinson@gmail.com,"United States,Los Angeles,California",Paper,"Adams ""While You Were Out"" Message Pads",15.70,5.00,7.07,4,45,5,2014
CA-2013-110009,09-09-2013,14-09-2013,TobyRitter@gmail.com,"United States,Seattle,Washington",Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1.00,14.66,5,34,9,2013
CA-2012-100146,14-05-2012,19-05-2012,ClaudiaBergmann@gmail.com,"United States,Camarillo,California",Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5.00,42.00,5,8.235294118,5,2012
CA-2013-129728,31-05-2013,07-06-2013,JasonGross@gmail.com,"United States,Los Angeles,California",Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8.00,11.75,7,7,5,2013
CA-2014-121125,31-05-2014,04-06-2014,MichaelGranlund@gmail.com,"United States,Tigard,Oregon",Phones,LG G3,156.79,1.00,17.64,4,11.25,5,2014
CA-2011-161249,09-08-2011,13-08-2011,RogerDemir@gmail.com,"United States,Phoenix,Arizona",Fasteners,"Super Bands, 12/Pack",4.46,3.00,-0.95,4,-21.25,8,2011
CA-2012-148180,26-07-2012,31-07-2012,BartPistole@gmail.com,"United States,Oxnard,California",Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3.00,3.09,5,33.75,7,2012
CA-2011-165568,16-02-2011,20-02-2011,BarryFranzösisch@gmail.com,"United States,Seattle,Washington",Binders,Pressboard Data Binders by Wilson Jones,21.36,5.00,7.21,4,33.75,2,2011
CA-2012-145457,24-03-2012,27-03-2012,CathyPrescott@gmail.com,"United States,Covington,Washington",Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.90,5.00,13.13,3,28,3,2012
US-2014-163657,03-09-2014,07-09-2014,JanetLee@gmail.com,"United States,Los Angeles,California",Binders,Acco Translucent Poly Ring Binders,18.72,5.00,6.55,4,35,9,2014
CA-2012-120446,16-11-2012,18-11-2012,JohnGrady@gmail.com,"United States,San Diego,California",Labels,Avery 51,18.90,3.00,8.69,2,46,11,2012
US-2012-136987,11-04-2012,14-04-2012,AndyReiter@gmail.com,"United States,Los Angeles,California",Copiers,Canon PC-428 Personal Copier,639.97,4.00,215.99,3,33.75,4,2012
CA-2012-138485,27-02-2012,01-03-2012,NoraPaige@gmail.com,"United States,Seattle,Washington",Accessories,Microsoft Natural Keyboard Elite,538.92,9.00,80.84,3,15,2,2012
CA-2013-103709,09-09-2013,16-09-2013,LizPreis@gmail.com,"United States,Visalia,California",Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.00,3.72,7,25,9,2013
CA-2013-138282,20-05-2013,24-05-2013,AnnaHäberlin@gmail.com,"United States,Los Angeles,California",Appliances,Staples,87.84,8.00,23.72,4,27,5,2013
CA-2014-148985,12-11-2014,16-11-2014,ThomasBrumley@gmail.com,"United States,Los Angeles,California",Furnishings,Dax Clear Box Frame,34.92,4.00,11.87,4,34,11,2014
CA-2013-139997,02-07-2013,04-07-2013,EugeneMoren@gmail.com,"United States,Lehi,Utah",Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5.00,449.99,2,30,7,2013
CA-2013-124583,02-09-2013,04-09-2013,LaurelBeltran@gmail.com,"United States,Huntington Beach,California",Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1.00,5.75,2,45,9,2013
CA-2014-157196,06-11-2014,10-11-2014,AnnaAndreadi@gmail.com,"United States,San Diego,California",Paper,Xerox 1996,12.96,2.00,6.22,4,48,11,2014
CA-2012-108672,10-09-2012,16-09-2012,FrankAtkinson@gmail.com,"United States,Los Angeles,California",Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6.00,33.07,6,31,9,2012
CA-2014-121048,15-07-2014,19-07-2014,TobyCarlisle@gmail.com,"United States,Westminster,California",Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2.00,1.45,4,32.5,7,2014
US-2014-120117,31-03-2014,31-03-2014,TomBoeckenhauer@gmail.com,"United States,Los Angeles,California",Art,Manco Dry-Lighter Erasable Highlighter,6.08,2.00,2.07,0,34,3,2014
CA-2011-115889,02-11-2011,06-11-2011,ShahidHopkins@gmail.com,"United States,San Francisco,California",Phones,AT&T CL82213,46.38,2.00,5.22,4,11.25,11,2011
CA-2011-125731,10-09-2011,16-09-2011,ClayLudtke@gmail.com,"United States,Gresham,Oregon",Envelopes,Peel & Seel Envelopes,21.73,7.00,7.60,6,35,9,2011
US-2014-106145,27-09-2014,27-09-2014,RubenAusman@gmail.com,"United States,San Francisco,California",Envelopes,Staples,71.88,6.00,33.06,0,46,9,2014
CA-2013-107146,18-06-2013,20-06-2013,LenaCreighton@gmail.com,"United States,Longmont,Colorado",Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3.00,-13.32,2,-5,6,2013
US-2014-160143,01-04-2014,08-04-2014,HenryGoldwyn@gmail.com,"United States,Los Angeles,California",Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70,3.00,8.02,7,27,4,2014
CA-2013-106460,19-02-2013,22-02-2013,GregTran@gmail.com,"United States,San Francisco,California",Paper,Xerox 1880,70.88,2.00,33.31,3,47,2,2013
US-2014-112347,03-12-2014,07-12-2014,BillStewart@gmail.com,"United States,Denver,Colorado",Storage,Letter Size Cart,114.29,1.00,12.86,4,11.25,12,2014
CA-2014-157672,06-10-2014,08-10-2014,RossBaird@gmail.com,"United States,Denver,Colorado",Accessories,Logitech MX Performance Wireless Mouse,63.82,2.00,13.56,2,21.25,10,2014
US-2013-166660,30-01-2013,01-02-2013,TimBrockman@gmail.com,"United States,Seattle,Washington",Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,4.00,-59.84,2,-13.75,1,2013
CA-2011-133830,05-12-2011,10-12-2011,RobLucas@gmail.com,"United States,Los Angeles,California",Art,Prang Colored Pencils,26.46,9.00,11.91,5,45,12,2011
CA-2012-129532,08-12-2012,12-12-2012,YanaSorensen@gmail.com,"United States,Los Angeles,California",Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.00,4.44,4,2,12,2012
CA-2011-134726,02-11-2011,07-11-2011,StevenWard@gmail.com,"United States,Seattle,Washington",Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2.00,15.10,5,36,11,2011
CA-2014-122945,17-11-2014,23-11-2014,MickBrown@gmail.com,"United States,Roseville,California",Furnishings,DAX Cubicle Frames - 8x10,17.31,3.00,5.19,6,30,11,2014
CA-2012-164567,15-06-2012,19-06-2012,GraceKelly@gmail.com,"United States,Los Angeles,California",Phones,Jabra SPEAK 410,225.58,3.00,22.56,4,10,6,2012
CA-2011-131947,17-09-2011,22-09-2011,JosephAirdo@gmail.com,"United States,Springfield,Oregon",Art,Newell 313,5.25,2.00,0.46,5,8.75,9,2011
CA-2014-163209,04-05-2014,08-05-2014,MikeKennedy@gmail.com,"United States,San Francisco,California",Paper,Xerox 2,25.92,4.00,12.44,4,48,5,2014
CA-2011-133354,23-02-2011,25-02-2011,SueAnnReed@gmail.com,"United States,Moreno Valley,California",Paper,Xerox 220,19.44,3.00,9.33,2,48,2,2011
CA-2014-151225,28-10-2014,30-10-2014,JimMitchum@gmail.com,"United States,Los Angeles,California",Tables,Chromcraft Rectangular Conference Tables,189.58,1.00,9.48,2,5,10,2014
US-2011-144078,25-11-2011,29-11-2011,RichardBierner@gmail.com,"United States,Los Angeles,California",Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5.00,47.24,4,8.75,11,2011
US-2012-159499,21-11-2012,23-11-2012,EudokiaMartin@gmail.com,"United States,Phoenix,Arizona",Appliances,Fellowes Command Center 5-outlet power strip,325.63,6.00,28.49,2,8.75,11,2012
US-2013-157490,07-10-2013,08-10-2013,LaurelBeltran@gmail.com,"United States,Pueblo,Colorado",Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6.00,-938.28,1,-133.3333333,10,2013
CA-2012-161452,05-04-2012,11-04-2012,CarolAdams@gmail.com,"United States,Los Angeles,California",Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3.00,89.22,6,10,4,2012
CA-2013-138968,16-03-2013,17-03-2013,FredChung@gmail.com,"United States,San Francisco,California",Binders,Avery Round Ring Poly Binders,4.54,2.00,1.65,1,36.25,3,2013
CA-2012-107685,30-11-2012,02-12-2012,JohnMurray@gmail.com,"United States,Las Vegas,Nevada",Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.00,29.15,2,36,11,2012
US-2011-120740,15-04-2011,15-04-2011,PaulStevenson@gmail.com,"United States,Los Angeles,California",Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.00,31.02,0,29,4,2011
US-2014-141509,30-09-2014,02-10-2014,SoniaCooley@gmail.com,"United States,Los Angeles,California",Art,Newell 334,99.20,5.00,25.79,2,26,9,2014
CA-2014-133487,07-05-2014,10-05-2014,TrudySchmidt@gmail.com,"United States,Rancho Cucamonga,California",Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3.00,41.29,3,27,5,2014
CA-2011-102330,29-12-2011,03-01-2012,ArianneIrving@gmail.com,"United States,Brentwood,California",Labels,Alphabetical Labels for Top Tab Filing,88.80,6.00,44.40,5,50,12,2011
CA-2013-118899,23-03-2013,23-03-2013,MarcCrier@gmail.com,"United States,Seattle,Washington",Chairs,"Global Stack Chair with Arms, Black",167.89,7.00,14.69,0,8.75,3,2013
CA-2014-100237,16-10-2014,20-10-2014,StuartVan@gmail.com,"United States,Orem,Utah",Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2.00,4.20,4,36,10,2014
US-2012-142811,02-04-2012,07-04-2012,JohnLucas@gmail.com,"United States,Mesa,Arizona",Phones,Samsung HM1900 Bluetooth Headset,87.80,5.00,32.93,5,37.5,4,2012
CA-2011-150203,05-12-2011,07-12-2011,JoniBlumstein@gmail.com,"United States,Los Angeles,California",Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6.00,72.58,2,29,12,2011
CA-2012-149636,06-01-2012,12-01-2012,StefaniaPerrino@gmail.com,"United States,Colorado Springs,Colorado",Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.60,5.00,9.25,6,31.25,1,2012
